source_id,label,target_id
Episode:Neighbours,HAS_THEME,Theme:Episode:Neighbours:Emotions
Episode:Neighbours,HAS_THEME,Theme:Episode:Neighbours:Lessons
Episode:Neighbours,HAS_THEME,Theme:Episode:Neighbours:Imagination
Episode:Teasing,HAS_THEME,Theme:Episode:Teasing:Emotions
Episode:Teasing,HAS_THEME,Theme:Episode:Teasing:Lessons
Episode:Teasing,HAS_THEME,Theme:Episode:Teasing:Imagination
Episode:Asparagus,HAS_THEME,Theme:Episode:Asparagus:Emotions
Episode:Asparagus,HAS_THEME,Theme:Episode:Asparagus:Lessons
Episode:Asparagus,HAS_THEME,Theme:Episode:Asparagus:Imagination
Episode:Shaun,HAS_THEME,Theme:Episode:Shaun:Emotions
Episode:Shaun,HAS_THEME,Theme:Episode:Shaun:Lessons
Episode:Shaun,HAS_THEME,Theme:Episode:Shaun:Imagination
Episode:Daddy_Putdown,HAS_THEME,Theme:Episode:Daddy_Putdown:Emotions
Episode:Daddy_Putdown,HAS_THEME,Theme:Episode:Daddy_Putdown:Lessons
Episode:Daddy_Putdown,HAS_THEME,Theme:Episode:Daddy_Putdown:Imagination
Episode:Verandah_Santa,HAS_THEME,Theme:Episode:Verandah_Santa:Emotions
Episode:Verandah_Santa,HAS_THEME,Theme:Episode:Verandah_Santa:Lessons
Episode:Verandah_Santa,HAS_THEME,Theme:Episode:Verandah_Santa:Imagination
Episode:Dance_Mode,HAS_THEME,Theme:Episode:Dance_Mode:Emotions
Episode:Dance_Mode,HAS_THEME,Theme:Episode:Dance_Mode:Lessons
Episode:Dance_Mode,HAS_THEME,Theme:Episode:Dance_Mode:Imagination
Episode:Hammerbarn,HAS_THEME,Theme:Episode:Hammerbarn:Emotions
Episode:Hammerbarn,HAS_THEME,Theme:Episode:Hammerbarn:Lessons
Episode:Hammerbarn,HAS_THEME,Theme:Episode:Hammerbarn:Imagination
Episode:Featherwand,HAS_THEME,Theme:Episode:Featherwand:Emotions
Episode:Featherwand,HAS_THEME,Theme:Episode:Featherwand:Lessons
Episode:Featherwand,HAS_THEME,Theme:Episode:Featherwand:Imagination
Episode:Squash,HAS_THEME,Theme:Episode:Squash:Emotions
Episode:Squash,HAS_THEME,Theme:Episode:Squash:Lessons
Episode:Squash,HAS_THEME,Theme:Episode:Squash:Imagination
Episode:Hairdressers,HAS_THEME,Theme:Episode:Hairdressers:Emotions
Episode:Hairdressers,HAS_THEME,Theme:Episode:Hairdressers:Lessons
Episode:Hairdressers,HAS_THEME,Theme:Episode:Hairdressers:Imagination
Episode:Stumpfest,HAS_THEME,Theme:Episode:Stumpfest:Emotions
Episode:Stumpfest,HAS_THEME,Theme:Episode:Stumpfest:Lessons
Episode:Stumpfest,HAS_THEME,Theme:Episode:Stumpfest:Imagination
Episode:Favourite_Thing,HAS_THEME,Theme:Episode:Favourite_Thing:Emotions
Episode:Favourite_Thing,HAS_THEME,Theme:Episode:Favourite_Thing:Lessons
Episode:Favourite_Thing,HAS_THEME,Theme:Episode:Favourite_Thing:Imagination
Episode:Daddy_Dropoff,HAS_THEME,Theme:Episode:Daddy_Dropoff:Emotions
Episode:Daddy_Dropoff,HAS_THEME,Theme:Episode:Daddy_Dropoff:Imagination
Episode:Bingo_(Episode),HAS_THEME,Theme:Episode:Bingo_(Episode):Emotions
Episode:Bingo_(Episode),HAS_THEME,Theme:Episode:Bingo_(Episode):Lessons
Episode:Bingo_(Episode),HAS_THEME,Theme:Episode:Bingo_(Episode):Imagination
Episode:Rug_Island,HAS_THEME,Theme:Episode:Rug_Island:Emotions
Episode:Rug_Island,HAS_THEME,Theme:Episode:Rug_Island:Lessons
Episode:Rug_Island,HAS_THEME,Theme:Episode:Rug_Island:Imagination
Episode:Charades,HAS_THEME,Theme:Episode:Charades:Emotions
Episode:Charades,HAS_THEME,Theme:Episode:Charades:Imagination
Episode:Sticky_Gecko,HAS_THEME,Theme:Episode:Sticky_Gecko:Emotions
Episode:Sticky_Gecko,HAS_THEME,Theme:Episode:Sticky_Gecko:Lessons
Episode:Sticky_Gecko,HAS_THEME,Theme:Episode:Sticky_Gecko:Imagination
Episode:Dad_Baby,HAS_THEME,Theme:Episode:Dad_Baby:Emotions
Episode:Dad_Baby,HAS_THEME,Theme:Episode:Dad_Baby:Lessons
Episode:Dad_Baby,HAS_THEME,Theme:Episode:Dad_Baby:Imagination
Episode:Mum_School,HAS_THEME,Theme:Episode:Mum_School:Emotions
Episode:Mum_School,HAS_THEME,Theme:Episode:Mum_School:Lessons
Episode:Mum_School,HAS_THEME,Theme:Episode:Mum_School:Imagination
Episode:Trains,HAS_THEME,Theme:Episode:Trains:Emotions
Episode:Trains,HAS_THEME,Theme:Episode:Trains:Imagination
Episode:Army,HAS_THEME,Theme:Episode:Army:Emotions
Episode:Army,HAS_THEME,Theme:Episode:Army:Lessons
Episode:Army,HAS_THEME,Theme:Episode:Army:Imagination
Episode:Fancy_Restaurant,HAS_THEME,Theme:Episode:Fancy_Restaurant:Emotions
Episode:Fancy_Restaurant,HAS_THEME,Theme:Episode:Fancy_Restaurant:Imagination
Episode:Piggyback,HAS_THEME,Theme:Episode:Piggyback:Emotions
Episode:Piggyback,HAS_THEME,Theme:Episode:Piggyback:Lessons
Episode:Piggyback,HAS_THEME,Theme:Episode:Piggyback:Imagination
Episode:The_Show,HAS_THEME,Theme:Episode:The_Show:Emotions
Episode:The_Show,HAS_THEME,Theme:Episode:The_Show:Lessons
Episode:The_Show,HAS_THEME,Theme:Episode:The_Show:Imagination
Episode:Tickle_Crabs,HAS_THEME,Theme:Episode:Tickle_Crabs:Emotions
Episode:Tickle_Crabs,HAS_THEME,Theme:Episode:Tickle_Crabs:Imagination
Episode:Queens,HAS_THEME,Theme:Episode:Queens:Emotions
Episode:Queens,HAS_THEME,Theme:Episode:Queens:Imagination
Episode:Flat_Pack,HAS_THEME,Theme:Episode:Flat_Pack:Emotions
Episode:Flat_Pack,HAS_THEME,Theme:Episode:Flat_Pack:Lessons
Episode:Flat_Pack,HAS_THEME,Theme:Episode:Flat_Pack:Imagination
Episode:Helicopter,HAS_THEME,Theme:Episode:Helicopter:Emotions
Episode:Helicopter,HAS_THEME,Theme:Episode:Helicopter:Imagination
Episode:Sleepytime,HAS_THEME,Theme:Episode:Sleepytime:Emotions
Episode:Sleepytime,HAS_THEME,Theme:Episode:Sleepytime:Lessons
Episode:Sleepytime,HAS_THEME,Theme:Episode:Sleepytime:Imagination
Episode:Grandad,HAS_THEME,Theme:Episode:Grandad:Emotions
Episode:Grandad,HAS_THEME,Theme:Episode:Grandad:Lessons
Episode:Grandad,HAS_THEME,Theme:Episode:Grandad:Imagination
Episode:Seesaw,HAS_THEME,Theme:Episode:Seesaw:Emotions
Episode:Seesaw,HAS_THEME,Theme:Episode:Seesaw:Lessons
Episode:Seesaw,HAS_THEME,Theme:Episode:Seesaw:Imagination
Episode:Movies,HAS_THEME,Theme:Episode:Movies:Emotions
Episode:Movies,HAS_THEME,Theme:Episode:Movies:Lessons
Episode:Movies,HAS_THEME,Theme:Episode:Movies:Imagination
Episode:Library,HAS_THEME,Theme:Episode:Library:Emotions
Episode:Library,HAS_THEME,Theme:Episode:Library:Lessons
Episode:Library,HAS_THEME,Theme:Episode:Library:Imagination
Episode:Barky_Boats,HAS_THEME,Theme:Episode:Barky_Boats:Emotions
Episode:Barky_Boats,HAS_THEME,Theme:Episode:Barky_Boats:Lessons
Episode:Barky_Boats,HAS_THEME,Theme:Episode:Barky_Boats:Imagination
Episode:Burger_Shop,HAS_THEME,Theme:Episode:Burger_Shop:Emotions
Episode:Burger_Shop,HAS_THEME,Theme:Episode:Burger_Shop:Lessons
Episode:Burger_Shop,HAS_THEME,Theme:Episode:Burger_Shop:Imagination
Episode:Circus,HAS_THEME,Theme:Episode:Circus:Emotions
Episode:Circus,HAS_THEME,Theme:Episode:Circus:Lessons
Episode:Circus,HAS_THEME,Theme:Episode:Circus:Imagination
Episode:Caf%C3%A9,HAS_THEME,Theme:Episode:Caf%C3%A9:Emotions
Episode:Caf%C3%A9,HAS_THEME,Theme:Episode:Caf%C3%A9:Lessons
Episode:Caf%C3%A9,HAS_THEME,Theme:Episode:Caf%C3%A9:Imagination
Episode:Postman,HAS_THEME,Theme:Episode:Postman:Emotions
Episode:Postman,HAS_THEME,Theme:Episode:Postman:Lessons
Episode:Postman,HAS_THEME,Theme:Episode:Postman:Imagination
Episode:The_Quiet_Game,HAS_THEME,Theme:Episode:The_Quiet_Game:Emotions
Episode:The_Quiet_Game,HAS_THEME,Theme:Episode:The_Quiet_Game:Lessons
Episode:The_Quiet_Game,HAS_THEME,Theme:Episode:The_Quiet_Game:Imagination
Episode:Mr_Monkeyjocks,HAS_THEME,Theme:Episode:Mr_Monkeyjocks:Emotions
Episode:Mr_Monkeyjocks,HAS_THEME,Theme:Episode:Mr_Monkeyjocks:Lessons
Episode:Mr_Monkeyjocks,HAS_THEME,Theme:Episode:Mr_Monkeyjocks:Imagination
Episode:Double_Babysitter,HAS_THEME,Theme:Episode:Double_Babysitter:Emotions
Episode:Double_Babysitter,HAS_THEME,Theme:Episode:Double_Babysitter:Lessons
Episode:Double_Babysitter,HAS_THEME,Theme:Episode:Double_Babysitter:Imagination
Episode:Bad_Mood,HAS_THEME,Theme:Episode:Bad_Mood:Emotions
Episode:Bad_Mood,HAS_THEME,Theme:Episode:Bad_Mood:Lessons
Episode:Bad_Mood,HAS_THEME,Theme:Episode:Bad_Mood:Imagination
Episode:Bin_Night,HAS_THEME,Theme:Episode:Bin_Night:Emotions
Episode:Bin_Night,HAS_THEME,Theme:Episode:Bin_Night:Lessons
Episode:Bin_Night,HAS_THEME,Theme:Episode:Bin_Night:Imagination
Episode:Muffin_Cone,HAS_THEME,Theme:Episode:Muffin_Cone:Emotions
Episode:Muffin_Cone,HAS_THEME,Theme:Episode:Muffin_Cone:Lessons
Episode:Muffin_Cone,HAS_THEME,Theme:Episode:Muffin_Cone:Imagination
Episode:Duck_Cake,HAS_THEME,Theme:Episode:Duck_Cake:Emotions
Episode:Duck_Cake,HAS_THEME,Theme:Episode:Duck_Cake:Lessons
Episode:Duck_Cake,HAS_THEME,Theme:Episode:Duck_Cake:Imagination
Episode:Handstand,HAS_THEME,Theme:Episode:Handstand:Emotions
Episode:Handstand,HAS_THEME,Theme:Episode:Handstand:Lessons
Episode:Handstand,HAS_THEME,Theme:Episode:Handstand:Imagination
Episode:Road_Trip,HAS_THEME,Theme:Episode:Road_Trip:Emotions
